price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built
798000,3,3,3590,6402,2,0,0,3,3590,0,1999
180000,3,1,1960,9583,2,0,0,2,1960,0,1908
1250000,5,3,3160,13238,2,0,0,5,3160,0,1972
435000,4,2,2030,4033,2,0,0,4,1630,400,1925
355000,3,1,1240,15867,1,0,0,3,1240,0,1962
3000000,5,3,5370,14091,2,0,0,3,3850,1520,1918
685000,5,2,2670,14455,2,0,0,5,2670,0,1958
311000,3,1,1640,12060,1,0,0,4,1640,0,1960
305000,4,2,2130,9600,1,0,0,4,2130,0,1966
675000,3,2,2550,4954,1,0,0,4,1850,700,1924
769000,4,2,3630,15405,1,0,2,4,1850,1780,1968
430000,3,1,1690,9708,1,0,0,5,1690,0,1954
516250,6,2,2390,8660,1,0,0,4,2390,0,1925
760000,3,3,2350,10739,1,0,2,5,1340,1010,1940
579950,3,3,1420,1217,2,0,0,3,1180,240,2003
476000,3,2,1570,7187,1,0,0,4,1170,400,1980
510000,3,1,1600,19200,1,0,0,4,1600,0,1967
205000,2,1,720,5040,1,0,0,3,720,0,1955
240000,3,1,1470,7350,1,0,0,3,1470,0,1969
738000,5,3,2790,16952,2,0,2,3,1970,820,1991
420000,3,1,1720,8102,1,0,0,5,860,860,1940
455000,3,1,1300,9600,1,0,0,4,1300,0,1969
765000,4,1,2520,5500,1,0,0,5,1820,700,1912
372000,4,1,1780,7914,1,0,0,4,1780,0,1962
160000,3,1,1200,8360,1,0,0,2,1200,0,1948
772000,4,2,2990,9643,2,0,0,3,2990,0,2003
1130000,5,1,1910,5640,2,0,0,4,1910,0,1906
479000,3,1,1370,3000,1,0,0,3,1370,0,1924
570000,3,2,1910,4941,2,0,0,3,1910,0,1999
350000,4,1,1170,8147,1,0,0,3,1170,0,1959
353000,3,2,1250,864,3,0,0,3,1250,0,2004
699000,5,2,3340,24755,2,0,0,3,3340,0,2002
265000,3,2,1380,8536,2,0,0,4,1380,0,1955
167000,1,1,780,10235,1,0,0,3,780,0,1989
500000,4,2,2080,8000,1,0,0,3,1390,690,1964
700000,3,1,1410,7200,2,0,0,4,1410,0,1901
295000,1,1,520,5600,1,0,0,3,520,0,1918
1010000,4,3,3500,4080,2,0,2,3,2590,910,2004
209000,2,1,840,5265,1,0,0,5,840,0,1969
276000,3,1,2240,9200,1,0,0,4,1440,800,1968
380000,4,2,2100,5857,2,0,0,3,2100,0,2002
315000,3,1,1750,12500,1,0,0,3,1150,600,1954
685530,4,2,3130,60467,2,0,0,3,3130,0,1996
254600,3,2,1470,20000,1,0,0,4,1470,0,1968
230000,3,2,1440,5600,1,0,0,4,720,720,1942
335000,3,3,1430,1249,3,0,0,3,1430,0,2003
550000,4,2,2170,9600,1,0,0,3,1460,710,1980
123300,3,1,1150,8050,1,0,0,4,1150,0,1956
275436,4,2,2170,9658,1,0,0,3,2170,0,1966
325000,4,3,2630,3435,1,0,3,3,1640,990,1984
635000,4,2,2490,40608,2,0,0,3,2490,0,1997
513000,3,1,1710,5000,1,0,0,4,1110,600,1944
580000,4,2,2130,35752,1,0,0,3,1490,640,1980
225000,3,1,940,9272,1,0,0,3,940,0,1954
265000,3,1,1400,9460,1,0,0,3,1060,340,1961
313000,4,1,1630,3000,1,0,0,3,930,700,1978
296000,2,1,1370,8400,1,0,0,3,1370,0,1948
655500,4,2,2380,15800,1,0,0,3,1680,700,1957
250750,5,1,2140,12058,1,0,0,4,2140,0,1951
438000,4,2,1970,8545,2,0,0,3,1970,0,2004
590000,3,2,2550,54014,2,0,0,4,1980,570,1967
329500,3,1,1080,5250,1,0,0,4,1080,0,1947
1200000,3,2,3070,9645,2,0,0,3,2110,960,1987
415000,2,1,1470,6000,1,0,0,3,900,570,1944
900000,4,2,3620,42580,2,0,0,3,3620,0,1984
378000,3,1,1050,57499,1,0,0,3,1050,0,1975
474000,2,1,1050,403365,1,0,3,5,1050,0,1905
464000,3,1,1320,3625,2,0,0,3,1320,0,1900
310000,3,1,1210,7649,1,0,0,4,1210,0,1956
580000,3,1,1860,7190,2,0,1,5,1860,0,1952
999000,3,2,2830,505166,1,1,3,4,1830,1000,1962
510000,2,1,810,6480,1,0,0,5,810,0,1942
650000,3,1,1630,7475,1,0,1,3,1160,470,1940
196000,3,1,880,19600,1,0,0,4,880,0,1978
220000,4,1,1660,11664,1,0,0,3,1010,650,1952
855000,3,2,3440,10628,2,0,2,3,3440,0,1985
483000,3,1,2110,10454,1,0,0,4,1440,670,1978
400000,3,1,1060,12000,1,0,0,3,1060,0,1952
435000,3,2,1900,7984,2,0,0,3,1900,0,1993
219500,1,1,820,1060,1,0,0,3,760,60,2007
2950000,4,3,4860,23885,2,0,0,3,4860,0,1996
427000,3,2,2050,3218,3,0,0,3,2050,0,2008
430000,2,1,1090,4013,1,0,0,3,1090,0,1900
685000,2,1,1090,4013,1,0,0,3,1090,0,1900
495000,2,1,1920,6250,1,0,0,3,1060,860,1937
299950,3,2,1870,7942,2,0,0,3,1870,0,1990
390000,4,1,2690,46609,1,0,0,3,2690,0,1940
385000,3,1,2160,5863,1,0,0,4,1260,900,1928
740000,4,2,3000,10392,2,0,0,3,3000,0,1995
991700,4,3,2290,2350,2,0,1,3,1610,680,1924
765000,3,2,2250,9600,2,0,0,4,1830,420,1909
802000,4,2,2130,8734,2,0,2,4,2130,0,1961
950000,4,2,2500,20000,1,0,0,4,1700,800,1969
392000,4,2,2300,41167,2,0,0,3,2300,0,1988
590000,3,2,3360,218235,1,0,0,3,3360,0,1989
425000,4,2,1920,9000,2,0,0,2,1920,0,1989
765000,5,1,2440,15143,1,0,4,4,1740,700,1944
313500,3,2,1440,3488,2,0,0,4,1440,0,1983
320000,3,1,1780,6840,2,0,0,4,1780,0,1947
604000,4,1,1490,4485,1,0,0,3,1350,140,1960
570000,3,2,1400,1657,2,0,0,3,1060,340,2004
639000,4,2,2150,12028,2,0,0,4,2150,0,1982
335000,4,2,1910,10200,1,0,0,4,1910,0,1963
896000,4,1,2660,3520,2,0,0,4,2080,580,1917
259500,3,1,1650,12349,1,0,0,3,1650,0,1957
637000,3,2,1980,6000,1,0,0,4,1380,600,1958
307450,4,2,2690,8874,1,0,0,3,1370,1320,1980
535000,3,1,1380,3561,1,0,0,4,860,520,1925
669500,4,2,2500,4046,1,0,0,4,1520,980,1940
259000,3,1,1590,7148,1,0,0,3,1590,0,1952
441000,4,1,1100,3300,1,0,0,1,1100,0,1919
228800,4,2,1470,1612,2,0,0,3,980,490,2003
530000,2,2,1680,4950,1,0,0,3,1680,0,2006
524000,2,2,1450,2272,1,0,0,4,750,700,1924
430000,4,2,2020,4840,1,0,0,5,1200,820,1925
1330000,4,3,2470,4760,1,0,0,5,1890,580,1906
210000,3,1,1230,12201,1,0,0,3,1230,0,1969
449000,4,2,1850,5040,1,0,0,3,1230,620,1930
945000,2,2,2540,7089,2,0,0,3,2540,0,2004
200450,3,1,970,9130,1,0,0,3,970,0,1957
